Id	Date	Time	MsgType	Range	AzDegs	MC	M3	Lat	Lon	RL
QOO	09 Jan 2008	01:30:08.365	Bcn	168.625	7.207	20200	6622	35 29 44.038 N	099 26 56.361 W	24
QOO	09 Jan 2008	01:30:08.385	Bcn	151.000	7.559	23500	2375	35 12 05.098 N	099 28 36.705 W	24
QOO	09 Jan 2008	01:30:08.510	Bcn	113.000	14.941	29400	6657	34 31 25.338 N	099 17 37.178 W	24
QOO	09 Jan 2008	01:30:08.685	Bcn	107.500	19.863	29000	6072	34 23 17.627 N	099 08 45.710 W	24
QOO	09 Jan 2008	01:30:08.810	Bcn	189.250	22.676	22300	2204	35 36 34.983 N	098 23 26.041 W	24
QOO	09 Jan 2008	01:30:08.830	Bcn	112.375	24.082	28300	0664	34 24 43.411 N	098 57 29.201 W	24
QOO	09 Jan 2008	01:30:09.005	Bcn	117.250	29.619	15300	5241	34 24 01.680 N	098 42 50.261 W	24
QOO	09 Jan 2008	01:30:09.130	Bcn	118.875	33.047	16300	5121	34 21 39.287 N	098 34 34.322 W	24
QOO	09 Jan 2008	01:30:09.150	IPS							
QOO	09 Jan 2008	01:30:09.215	IPS							
QOO	09 Jan 2008	01:30:09.240	IPS							
QOO	09 Jan 2008	01:30:09.345	Bcn	182.250	39.463	25000	3635	35 01 49.801 N	097 31 54.155 W	24
QOO	09 Jan 2008	01:30:09.365	Bcn	43.000	38.760	30000	3441	33 15 35.685 N	099 20 55.880 W	24
QOO	09 Jan 2008	01:30:09.365	Bcn	170.875	39.551	36000	1044	34 52 57.192 N	097 40 45.957 W	24
QOO	09 Jan 2008	01:30:09.430	Bcn	193.250	39.199	36000	2723	35 10 40.540 N	097 24 02.253 W	24
QOO	09 Jan 2008	01:30:09.535	Bcn	194.875	43.066	40000	3542	35 02 59.184 N	097 10 59.824 W	24
QOO	09 Jan 2008	01:30:09.560	Bcn	181.625	45.352	38000	4112	34 48 21.661 N	097 16 08.436 W	24
QOO	09 Jan 2008	01:30:09.685	Bcn	90.750	46.318	24000	4155	33 44 35.283 N	098 34 13.925 W	24
QOO	09 Jan 2008	01:30:09.750	Bcn	51.500	51.416	40000	5252	33 14 02.799 N	099 05 14.134 W	24
QOO	09 Jan 2008	01:30:09.775	Bcn	106.500	52.031	6800	5104	33 47 15.098 N	098 12 06.479 W	24
QOO	09 Jan 2008	01:30:09.790	Bcn	126.625	53.086	23600	0525	33 57 26.050 N	097 51 13.703 W	24
QOO	09 Jan 2008	01:30:09.965	Bcn	87.125	57.129	22500	1101	33 29 05.932 N	098 25 26.805 W	24
QOO	09 Jan 2008	01:30:09.985	Bcn	125.750	58.623	18700	6373	33 46 44.728 N	097 44 06.481 W	24
QOO	09 Jan 2008	01:30:10.005	Bcn	111.250	58.711	9300	4073	33 39 18.173 N	097 58 57.736 W	24
QOO	09 Jan 2008	01:30:10.175	Marker							
QOO	09 Jan 2008	01:30:10.175	IPS							
QOO	09 Jan 2008	01:30:10.175	Bcn	68.750	62.490	26000	3646	33 13 41.023 N	098 40 18.001 W	24
QOO	09 Jan 2008	01:30:10.200	IPS							
QOO	09 Jan 2008	01:30:10.200	Bcn	192.875	63.809	30300	2355	34 04 37.752 N	096 24 38.374 W	24
QOO	09 Jan 2008	01:30:10.200	Bcn	84.250	64.863	29200	0537	33 17 31.351 N	098 22 01.557 W	24
QOO	09 Jan 2008	01:30:10.215	IPS							
QOO	09 Jan 2008	01:30:10.215	Bcn	115.250	64.336	17300	0777	33 31 14.667 N	097 48 38.771 W	24
QOO	09 Jan 2008	01:30:10.220	Bcn	154.625	65.654	35000	0553	33 44 10.607 N	097 04 07.646 W	24
QOO	09 Jan 2008	01:30:10.280	Bcn	188.125	64.687	27200	3675	34 00 02.503 N	096 28 25.040 W	24
QOO	09 Jan 2008	01:30:10.305	Bcn	119.000	68.467	13100	6735	33 24 52.445 N	097 40 37.798 W	24
QOO	09 Jan 2008	01:30:10.390	Bcn	177.625	67.500	24700	2324	33 47 46.538 N	096 36 02.048 W	24
QOO	09 Jan 2008	01:30:10.430	Bcn	107.875	72.686	36000	2523	33 13 23.397 N	097 50 19.440 W	24
QOO	09 Jan 2008	01:30:10.520	Bcn	149.375	75.586	13200	3616	33 17 33.395 N	097 00 16.258 W	24
QOO	09 Jan 2008	01:30:10.600	Bcn	126.125	74.883	10800	2073	33 13 50.314 N	097 27 41.974 W	24
QOO	09 Jan 2008	01:30:10.645	Bcn	107.375	76.289	19300	2370	33 06 44.802 N	097 48 43.468 W	24
QOO	09 Jan 2008	01:30:10.710	Bcn	155.750	76.377	15600	2366	33 16 52.040 N	096 52 19.269 W	24
QOO	09 Jan 2008	01:30:10.730	Bcn	187.875	77.959	34000	4133	33 18 19.859 N	096 13 47.661 W	24
QOO	09 Jan 2008	01:30:10.750	Bcn	134.625	80.508	10800	6557	33 02 52.328 N	097 14 53.096 W	24
QOO	09 Jan 2008	01:30:10.920	Bcn	140.250	82.969	35000	7315	32 57 39.149 N	097 07 37.654 W	24
QOO	09 Jan 2008	01:30:10.945	Bcn	200.500	85.518	35000	7207	32 54 14.139 N	095 55 36.813 W	24
QOO	09 Jan 2008	01:30:10.965	Bcn	119.625	85.869	16400	6246	32 49 35.319 N	097 31 18.013 W	24
QOO	09 Jan 2008	01:30:11.030	Bcn	96.000	88.418	5800	5260	32 44 05.129 N	097 59 04.196 W	24
QOO	09 Jan 2008	01:30:11.055	Bcn	80.500	90.264	31800	2315	32 41 19.108 N	098 17 41.402 W	24
QOO	09 Jan 2008	01:30:11.070	Bcn	98.250	92.285	9100	1200	32 37 28.101 N	097 56 36.592 W	24
QOO	09 Jan 2008	01:30:11.160	IPS							
QOO	09 Jan 2008	01:30:11.160	Bcn	55.750	94.131	6100	2331	32 37 58.748 N	098 46 59.528 W	24
QOO	09 Jan 2008	01:30:11.175	IPS							
QOO	09 Jan 2008	01:30:11.240	IPS							
QOO	09 Jan 2008	01:30:11.240	Bcn	174.250	93.779	34000	1730	32 27 59.607 N	096 27 31.424 W	24
QOO	09 Jan 2008	01:30:11.285	Bcn	165.875	95.098	36000	2731	32 25 00.938 N	096 37 53.022 W	24
QOO	09 Jan 2008	01:30:11.350	Bcn	134.500	95.449	10500	2343	32 27 49.867 N	097 14 35.890 W	24
QOO	09 Jan 2008	01:30:11.370	Bcn	78.375	98.262	5800	5253	32 30 26.914 N	098 21 07.131 W	24
QOO	09 Jan 2008	01:30:11.390	Bcn	181.375	99.492	38000	6136	32 09 24.750 N	096 22 20.919 W	24
QOO	09 Jan 2008	01:30:11.455	Bcn	110.500	99.932	41000	0646	32 22 09.149 N	097 44 38.776 W	24
QOO	09 Jan 2008	01:30:11.480	Bcn	124.750	100.898	11800	7251	32 17 16.590 N	097 28 21.261 W	24
QOO	09 Jan 2008	01:30:11.495	Bcn	56.625	102.129	38000	2236	32 30 09.916 N	098 47 47.150 W	24
QOO	09 Jan 2008	01:30:11.565	Bcn	193.625	105.381	0	7224	31 47 41.447 N	096 13 57.248 W	24
QOO	09 Jan 2008	01:30:11.585	Bcn	159.250	105.645	31700	3402	31 57 09.093 N	096 52 46.645 W	24
QOO	09 Jan 2008	01:30:11.710	Bcn	142.375	109.424	23400	0564	31 53 13.980 N	097 15 14.375 W	24
QOO	09 Jan 2008	01:30:11.775	Bcn	182.625	111.182	27000	0661	31 33 34.757 N	096 33 39.934 W	24
QOO	09 Jan 2008	01:30:11.800	Clock Box							
QOO	09 Jan 2008	01:30:11.820	Bcn	146.250	113.643	23400	2374	31 41 55.643 N	097 15 54.403 W	24
QOO	09 Jan 2008	01:30:11.905	Bcn	191.125	112.764	26000	5751	31 25 25.028 N	096 26 59.354 W	24
QOO	09 Jan 2008	01:30:11.990	Bcn	189.500	117.949	26100	1125	31 10 49.241 N	096 37 49.706 W	24
QOO	09 Jan 2008	01:30:12.015	Bcn	192.625	119.531	32500	3760	31 04 42.595 N	096 37 51.374 W	24
